//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 936051
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
00936051;1;01/11/1946;1;5,3;5,3;13;1;1;1;0;406,2;1;0;0;0;0;0;0;0;0;0;0;0;0;5,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/12/1946;1;6,8;6,8;22;1;1;1;0;406,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/01/1947;1;22,5;22,5;22;1;1;1;0;726,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,5;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/02/1947;1;22,7;26,5;22;2;1;1;0;726,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,8;0;22,7;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00936051;1;01/03/1947;1;21,7;62,2;22;8;1;1;0;726,9;1;0;0;0;0;0;0;0;0;0;0;0;0;4,2;3,2;0;0;0;0;0;15,5;2,2;21,7;2,5;7,2;0;0;5,7;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/04/1947;1;67,1;102,9;30;9;1;1;0;726,9;1;4,5;0;0;2,3;0;4,5;14,4;0;0;0;0;0;0;0;0;0;4,3;0;0;0;0;0;0;0;0;0;2,4;2,5;0,9;67,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/05/1947;1;15,5;78,7;3;12;1;1;0;726,9;1;1,7;12,2;15,5;8,3;0;0,8;0;0;0;9,8;0;0;0,9;0;3,8;9,3;6,4;6,8;0;0;0;0;0;3,2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/06/1947;1;15,6;83,9;16;15;1;1;0;726,9;1;0;0;1,6;0;9,8;1,9;1,3;3,9;0;13,9;2,1;3,8;0;0;0;15,6;4,2;8,9;3,6;0;0;4,2;2,9;0;0;0;6,2;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/07/1947;1;6,4;40,6;18;11;1;1;0;726,9;1;0;2,4;5,9;0;0;0;0;0;0;0;0;0;0;2,3;0;4,3;0;6,4;3,5;2,9;0;1,2;3,2;0;0;2,9;5,6;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/08/1947;1;11,8;26;4;4;1;1;0;726,9;1;0;0;0;11,8;0;0;0;0;9,8;0;0;0;0;0;0;2,3;0;0;0;0;0;0;2,1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/09/1947;1;15,6;36,1;28;9;1;1;0;726,9;1;0;1,5;5,3;2,8;1,3;3,2;0;0;1,2;0;0;0;0;0;3,4;0;1,8;0;0;0;0;0;0;0;0;0;0;15,6;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/10/1947;1;3,8;6,6;9;3;1;1;0;726,9;1;0;0;0;0;1,5;0;0;0;3,8;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/11/1947;1;43,3;177,1;28;9;1;1;0;726,9;1;0;0;0;0;0;0;0;0;0;0;10,3;0;0;2,8;0;8,3;17,4;0;23,4;27,8;24,6;0;0;0;0;0;0;43,3;19,2;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/12/1947;1;55,5;63,8;1;2;1;1;0;726,9;1;55,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,3;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/01/1948;1;8,3;13,3;26;2;1;1;0;937,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;8,3;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/02/1948;1;10,3;18,3;12;2;1;1;0;937,8;1;0;0;0;0;0;0;0;0;8;0;0;10,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00936051;1;01/03/1948;1;24,4;98,3;10;9;1;1;0;937,8;1;0;0;0;0;20,2;0;16,9;0;0;24,4;3,4;10,9;0;0;0;0;0;0;9,9;5,3;0;5,2;0;0;0;0;0;0;2,1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/04/1948;1;28,9;69,5;22;8;1;1;0;937,8;1;0;0;5,2;0;0;0;0;0;10,9;0;0;0;0;0;0;10,2;3,8;0;1,9;0;0;28,9;0;0;3,2;0;0;5,4;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/05/1948;1;19,3;151,3;3;20;1;1;0;937,8;1;10,8;10,4;19,3;10,6;4,2;0;9,7;2,3;0;0;10,3;2,4;2,6;0;7,8;4,9;0;0;4,6;19;2,5;11,2;3,3;0;9,8;3,9;1,7;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/06/1948;1;37,5;221,5;30;17;1;1;0;937,8;1;0;0;0;25,9;18,3;5,9;0;0;19,7;8,9;0;3,2;5,3;0;6,9;0;5,8;0;7,3;7,9;11,2;0;0;30,2;2,3;0;10,3;0;14,9;37,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/07/1948;1;88,5;195,7;30;22;1;1;0;937,8;1;6,9;0;0;9,3;1,9;1,2;7,5;10,2;5,9;0;0;3,2;2,4;4,1;0;0;3,1;7,3;8,5;1,9;0;0;7,3;3,4;2,8;4,3;5,2;1,2;0;88,5;9,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/08/1948;1;10,7;52,9;31;9;1;1;0;937,8;1;1,2;0;0;0;0;0;0;0;0;3,2;0;0;0;0;3,2;10,5;5,1;0;0;0;7,4;0;0;1,3;0;0;0;0;0;10,3;10,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/09/1948;1;6,3;26,6;15;7;1;1;0;937,8;1;4,2;0;0;0;0;0;2,5;0;0;0;0;0;0;0;6,3;0;1,2;3,1;0;4,2;5,1;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/10/1948;1;9,4;35,6;19;6;1;1;0;937,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,2;9,4;7,3;6,9;0;3,4;0;3,4;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/11/1948;1;6,8;12,4;6;3;1;1;0;937,8;1;0;0;0;0;0;6,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,9;0;0;1,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/12/1948;1;18,5;42,4;11;4;1;1;0;937,8;1;15,6;0;0;0;0;0;0;0;0;0;18,5;0;4,8;3,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/01/1949;1;3,5;3,5;6;1;1;1;0;876,2;1;0;0;0;0;0;3,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/02/1949;1;36,4;43,9;10;3;1;1;0;876,2;1;0;0;2,6;0;0;0;0;0;0;36,4;0;0;4,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00936051;1;01/03/1949;1;6,8;22,7;15;5;1;1;0;876,2;1;0;0;0;0;0;0;0;0;0;0;3,9;4,6;0;0;6,8;0;0;0;0;4,2;3,2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/04/1949;1;27,2;57,2;30;6;1;1;0;876,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,4;0;0;0;7,8;3,6;0;1,9;0;0;0;0;2,3;0;27,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/05/1949;1;72,9;248,1;20;17;1;1;0;876,2;1;1,9;2,5;1,2;0;0;0;6,9;0;0;0;0;0;0;0;0;3,5;54,3;13,4;0;72,9;12,5;5,6;12,8;0;5,9;7,8;6,5;3,9;32,6;0;3,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/06/1949;1;21,9;124,1;13;14;1;1;0;876,2;1;0;15,8;0;3,9;0;1,9;0;0;0;7,3;3,2;0;21,9;1,5;0;0;0;0;0;0;0;0;9,2;9,8;8,2;11,9;9,5;17,3;2,7;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/07/1949;1;19,3;95;16;14;1;1;0;876,2;1;0;0;0;0;0;8,2;2,3;0;0;4,2;0;0;4;3,6;4,5;19,3;2,9;4,5;0;0;12,3;0;0;4,8;0;2,3;15,2;6,9;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/08/1949;1;13,5;59,6;2;9;1;1;0;876,2;1;3,1;13,5;0;0;0;0;6,2;0;0;0;2,9;0;0;12,4;0;0;0;0;0;0;0;0;0;0;0;0;6,2;9,8;3,1;2,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/09/1949;1;18,5;79,2;9;10;1;1;0;876,2;1;0;0;4,2;0;0;0;0;0;18,5;7,9;0;0;0;0;15,5;0;1,6;0;0;0;17,8;0;0;3,7;0;0;3,5;4,6;0;1,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/10/1949;1;6,3;8,8;11;2;1;1;0;876,2;1;2,5;0;0;0;0;0;0;0;0;0;6,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/11/1949;1;27,4;130,6;25;7;1;1;0;876,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,8;0;27,4;26,9;6,3;6,5;24,2;13,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/12/1949;1;3,5;3,5;30;1;1;1;0;876,2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/01/1950;1;0;0;1;;1;1;0;697,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/02/1950;1;0;0;1;;1;1;0;697,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00936051;1;01/03/1950;1;26,6;48,2;9;4;1;1;0;697,3;1;0;0;0;13,3;0;0;0;0;26,6;0;0;0;0;0;0;0;0;0;0;0;0;3,1;0;0;0;0;0;0;0;0;5,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/04/1950;1;54,9;164,8;18;15;1;1;0;697,3;1;0;14,2;13,4;2,1;3,5;0;0;0;0;0;3,1;0;0;0;0;0;0;54,9;6,3;0;0;1,9;7,2;6,3;27,9;3,8;2,4;15,3;2,5;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/05/1950;1;20,8;46,7;8;7;1;1;0;697,3;1;0;3,5;2,6;0;0;0;4,3;20,8;6,5;4,2;0;4,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/06/1950;1;16,5;54,6;3;6;1;1;0;697,3;1;0;0;16,5;3,2;0;0;0;0;0;0;0;0;0;5,4;0;0;0;0;6,3;0;13,5;0;0;0;9,7;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/07/1950;1;20,2;97;30;11;1;1;0;697,3;1;0;0;0;11,9;0;0;0;4,6;0;0;0;0;6,3;0;0;7,6;0;0;0;0;9,5;4,2;0;0;0;13,5;0;10,8;5,3;20,2;3,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/08/1950;1;7,3;36,1;27;7;1;1;0;697,3;1;0;0;0;0;0;4,1;0;0;0;0;0;0;0;5,3;0;0;0;0;5,2;0;2,4;0;0;0;5,4;0;7,3;0;0;0;6,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/09/1950;1;68;138,7;19;4;1;1;0;697,3;1;0;0;0;5,8;0;0;0;0;0;0;0;0;0;0;49;15,9;0;0;68;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/10/1950;1;29,5;56,2;5;3;1;1;0;697,3;1;0;0;0;0;29,5;7,4;19,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/11/1950;1;20;23,2;14;2;1;1;0;697,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/12/1950;1;20,7;31,8;23;4;1;1;0;697,3;1;0;0,2;5,3;0;0;0;0;0;0;0;0;0;0;0;5,6;0;0;0;0;0;0;0;20,7;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/01/1951;1;8,3;13,7;6;3;1;1;0;798,5;1;0;0;0;0;5,1;8,3;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/02/1951;1;25,3;25,3;6;1;1;1;0;798,5;1;0;0;0;0;0;25,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00936051;1;01/03/1951;1;0;0;1;;1;1;0;798,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/04/1951;1;71,8;197,4;25;13;1;1;0;798,5;1;0;0;0;0;54,3;0;8,8;0;0;0;0,3;0;0;0;0;0;11;0;0;0;4,9;0;3,2;23,2;71,8;3,9;3,8;7,2;4,5;0,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/05/1951;1;30,4;115;4;12;1;1;0;798,5;1;0;0;0;30,4;0;0;0;0;0;25;1,3;0;4,3;0;0;0;0;0;0;0;6;4,5;4,7;5,6;14,2;2,1;10,7;0;6,2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/06/1951;1;40,3;175,9;6;23;1;1;0;798,5;1;0;20;5,8;1,2;1,2;40,3;1,5;7,2;7;1,1;8,1;28,9;3,2;2,3;7;12,9;1,2;3;3,8;9,3;2,1;2,5;2;0;0;4,3;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/07/1951;1;40;109,9;13;15;1;1;0;798,5;1;0;2,3;0;0;0;0;0;0;0;0;0;0;40;3;6,3;15,2;6,2;7,4;1,2;0;0;2,9;3,2;4,2;8,3;3,1;4,6;2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/08/1951;1;14,4;34,4;9;6;1;1;0;798,5;1;0;0;0;0;0;0;3,5;1,5;14,4;0;0;0;10,6;0;0;0;0;0;0;0;0;0;0;3,2;0;0;1,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936051;1;01/09/1951;1;5,6;24,6;2;7;1;1;0;798,5;1;0;5,6;0;0;0;3,2;0;0;0;0;0;4,5;0;0;0;0;0;0;0;3,2;0;4,5;0;0;0;0;0,4;3,2;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936051;1;01/10/1951;1;17,4;23,7;3;2;1;1;0;798,5;1;0;0;17,4;0;0;0;6,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
