//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 936026
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
00936026;1;01/07/1913;1;17,8;115,5;25;26;1;1;0;833,3;1;0,3;0;0;0;4,6;2;2;1,9;8,9;0,9;6,9;1,5;1,6;0,5;12,5;3,1;5,6;5,1;0;2,1;1,1;1,3;5;14,5;17,8;11;4;0,3;0,7;0,3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/08/1913;1;12,6;44,4;22;16;1;1;0;833,3;1;0,1;0,4;0;4,5;0,2;0,3;0;0;0;0;0;0;0,4;0;1,6;0,7;0;3,3;7,3;1,4;8,2;12,6;0,2;0;0;0;0;0;0,1;0;3,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/09/1913;1;6;10;20;5;1;1;0;833,3;1;0,9;1,6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0,5;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/10/1913;1;13,8;32,1;26;6;1;1;0;833,3;1;0;0;0;0;2,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;9,6;1,1;3,2;13,8;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/11/1913;1;10,9;14,7;16;4;1;1;0;833,3;1;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;10,9;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/12/1913;1;18,3;61;3;8;1;1;0;833,3;1;12;0,7;18,3;6,3;4,5;0;0;0;9,4;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/01/1914;1;43,2;171,9;1;17;1;1;0;1139,4;1;43,2;2;0;0,9;0;0,6;0,8;0;2,1;0;0;0;0;17;1,1;0,2;4,2;0;0;0;0;4,2;1,5;26,5;38,3;1,7;26,5;0;1,1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/02/1914;1;12,7;26,4;3;4;1;1;0;1139,4;1;3,9;0;12,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,2;0,6;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00936026;1;01/03/1914;1;7;42,4;17;18;1;1;0;1139,4;1;0;0;0;1,5;0;0;1;0;0,2;0;0;0,3;0;1;0,8;2,1;7;1,3;3;1,9;1,7;4,7;3,5;0;3,1;0,2;0;0;3;6,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/04/1914;1;45,8;129;11;17;1;1;0;1139,4;1;0;0;0;0;3;6;0;0;0;0;45,8;3,4;0;0;0;0;6;2,1;3,6;3,2;3,5;0;5,5;3,4;6,2;2,3;6;17,1;11,1;0,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/05/1914;1;20,7;90,7;14;23;1;1;0;1139,4;1;0;0,9;0,1;0;0;0;0;3,6;6,6;11,3;6;2,9;4,1;20,7;1,7;3,1;7,2;1;3,1;1,2;5,1;0;1;1,2;1;0;0;0,5;4,1;2,9;1,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/06/1914;1;27,7;196,3;22;23;1;1;0;1139,4;1;16;0;0;0;1;0;2,4;12,7;1,8;14,1;0,2;0;15,9;14,4;0,2;26,8;6,2;1,5;22,1;5;0;27,7;0;1,5;5,2;5,4;0,8;7,6;7,2;0,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/07/1914;1;35,5;178,6;22;23;1;1;0;1139,4;1;9,1;0;10,1;10;13,1;9;10,8;7,3;16,1;1,8;2,2;0,4;3,2;0,6;0;0;0;0;3;0,2;3,1;35,5;14,1;24;0;1,8;2,2;0,4;0;0,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/08/1914;1;30;198,1;6;23;1;1;0;1139,4;1;0;0;0;4,9;21,8;30;19,6;14,5;9,6;6,1;3,5;5,8;1,4;0,5;0,1;1,5;6;8,2;0;6;1;0;0;0;9,2;7,5;9;12,8;6,9;12,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/09/1914;1;12;38,6;16;12;1;1;0;1139,4;1;0;0,5;0;0;0;0;0;3,2;0;0;0;3,8;0,2;0;0;12;0;12;0,2;0;0,9;0;4,5;0,3;0,7;0;0;0;0;0,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/10/1914;1;17,6;54,6;30;9;1;1;0;1139,4;1;0;0;0;3,4;0;0;0;0;0;0;0;0;0;0;0;0,1;0,2;1,4;0,9;8,2;0;0;0;0;0;0;0;0;15,4;17,6;7,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/11/1914;1;2,3;2,3;3;1;1;1;0;1139,4;1;0;0;2,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/12/1914;1;7,7;10,5;11;3;1;1;0;1139,4;1;0;0;0;0,2;0;0;0;0;0;0;7,7;0;0;0;0;0;0;0;2,6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/01/1915;1;11,1;35,2;20;9;1;1;0;585,9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,1;3;0;0;0;0;9,3;1,6;1,6;3,2;1;2,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/02/1915;1;6;13,3;7;6;1;1;0;585,9;1;0;0;2,1;0;0;1,1;6;0;0;0;0,4;0;0;0;0;0;0;0;0,1;0;3,6;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00936026;1;01/03/1915;1;0,6;0,6;6;1;1;1;0;585,9;1;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/04/1915;1;17,8;59,7;9;13;1;1;0;585,9;1;0;0;15,4;0,3;0;0;0;4,4;17,8;0,8;6;0,4;8,2;1;0;0,2;0,1;0;0;0;0;0;0;0;0;1,4;3,7;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/05/1915;1;5;34,4;16;19;1;1;0;585,9;1;0;0;0;0,8;2,1;0,7;1,1;3,3;0,1;0,8;1,4;0;0;1,5;0;5;1,1;2,3;0;0;0;1,3;0,8;4;2,5;2,6;2,7;0,3;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/06/1915;1;14,5;109,3;18;26;1;1;0;585,9;1;0,1;0,8;1,2;1;0,3;0,3;0;0;2,6;1;0;6,1;1,2;0;8,5;6,3;12,9;14,5;8,1;1,8;0,1;5,3;3,3;4,1;0,3;7,2;12;7,2;3;0,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/07/1915;1;13,7;67,3;3;18;1;1;0;585,9;1;0;0;13,7;0,4;0;1,1;1,4;2,1;0,5;0;0;0;0,2;0,7;12,5;3,6;2,3;6,5;2,6;9,3;0;0,5;1,8;3,5;0;0;0;0;0;0;4,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/08/1915;1;8,1;56,2;20;21;1;1;0;585,9;1;0,3;1,6;0;3,2;4,8;0,3;6,9;0,2;0;0;0,3;0,1;0;0;0;0;0;0;4;8,1;5,9;0,9;0,3;0;1,9;0,9;2,6;4,2;4,4;2,5;2,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/09/1915;1;9,3;34;16;14;1;1;0;585,9;1;0,5;4,1;0;0;0;0;0,9;6,1;0;0,6;0,1;0,6;4,6;1,8;2,2;9,3;0;0;0;0;0;0,3;0;0;0;2,8;0;0;0;0,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/10/1915;1;0;0;1;0;1;1;1;585,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/11/1915;1;2,3;2,3;3;1;1;1;0;585,9;1;0;0;2,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/12/1915;1;54;173,6;11;12;1;1;0;585,9;1;0;0;0;0;0;0;0;0;0;10,4;54;45,1;12;20,5;9,2;8,5;8;0;0,5;0,9;0;0;0,5;4;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/01/1916;1;0,7;1,5;10;3;1;1;0;727,8;1;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/02/1916;1;18;43,9;29;5;1;1;0;727,8;1;0;0;0;6,1;16,1;1,6;0;0;0;0;2,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00936026;1;01/03/1916;1;23;26,3;1;3;1;1;0;727,8;1;23;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/04/1916;1;17,8;75,7;25;13;1;1;0;727,8;1;0;0,2;0;0,2;0;0;0;0;6,1;4,5;12;1,9;0,9;0;0;1,1;3,9;0;0;0;0;0;11;0;17,8;0;0,9;0;15,2;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/05/1916;1;24;107,2;16;21;1;1;0;727,8;1;0;0;0;1,1;0;0,3;0,2;0;0;0,6;0;0,3;7,1;0;0;24;0,5;3,6;0,3;2,6;2,1;3,1;0;2;0,5;9,3;11,4;10,8;24;1,1;2,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/06/1916;1;25,5;199;22;30;1;1;0;727,8;1;4,2;3,4;2,5;12,9;1;5,1;4,4;18,2;0,4;4;5,3;12,2;3;9;1,5;22,4;21,2;0,6;0,9;1,4;6;25,5;9;4,5;2,6;2;6,1;6,4;2;1,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/07/1916;1;14,5;85,9;21;29;1;1;0;727,8;1;1,5;2,1;0,3;12;2,4;1,4;0;9;1,6;2,3;1,5;1,1;0,9;0;0,7;0,7;0,4;0,3;3,3;0,6;14,5;3,1;9,4;11,5;2;0,5;0,4;0,4;0,9;0,5;0,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/08/1916;1;14,1;55;17;20;1;1;0;727,8;1;5;0,1;0;0,5;1,7;6,1;1,5;0,5;0,1;0;0;0;4;0;0,1;7;14,1;5,7;2,1;1,5;1;1,4;0,5;1;0;0;0;0;0;1,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/09/1916;1;2;5,9;21;5;1;1;0;727,8;1;0,5;1,1;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0,7;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/10/1916;1;25,7;25,7;30;1;1;1;0;727,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,7;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/11/1916;1;10;21,9;21;6;1;1;0;727,8;1;0;0;0;0;0;0;0,4;0,2;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;7,5;1,5;0;0;2,3;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/12/1916;1;35,1;79,8;7;5;1;1;0;727,8;1;0;0;0;0;3,1;32,5;35,1;0;8,8;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/01/1917;1;11,5;53,4;26;12;1;1;0;932;1;0;0;5,1;0;0;0;0,3;0;0;0,5;0;0;0,1;0;0;0;0;0;1,5;10;0;0;0;0,6;0;11,5;2,5;5;10,4;0;5,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/02/1917;1;5,8;7,1;16;2;1;1;0;932;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,8;0;0;0;1,3;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00936026;1;01/03/1917;1;21,5;69,6;4;12;1;1;0;932;1;6,1;0;2,9;21,5;4,7;14,5;2,2;4,1;5,2;0;0,2;0;7,2;0,1;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/04/1917;1;36,1;71,4;15;11;1;1;0;932;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,1;4,2;0;0;0;0,3;6,1;9,7;1,4;4,6;3,4;0;0;1,7;2,6;1,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/05/1917;1;51,9;278;19;20;1;1;0;932;1;21,2;48,1;14,3;0,2;0,2;0;0;0;0,3;0;0;0;42;0;0;4,7;14,3;0,8;51,9;4,6;0;0;30,3;6;3,1;6,4;21,7;0;2,5;5,1;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/06/1917;1;21,7;149,6;21;25;1;1;0;932;1;1,1;11,5;6;6;0;1,7;0;1,9;11;0,8;3;3,1;18;12,2;2,4;0;0;0;5,2;2,4;21,7;4,7;5;1,9;7,3;3;5,1;10,5;1;3,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/07/1917;1;11;68,6;11;19;1;1;0;932;1;3,1;1,1;3,2;3,9;5,2;0;0;0;0;0;11;0;0;0;10;3;0;3,1;3,4;2;1;5,5;6,3;0,4;1;1,9;3,4;0,1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/08/1917;1;6,2;61,1;23;22;1;1;0;932;1;0,3;0;3,2;3,3;2;0,3;0;0;0;1;2;0;0;0;3;4,1;3;0;1;1;3,1;2,9;6,2;4,8;1,3;0;6,1;3,5;2;5,8;1,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/09/1917;1;8;39,9;6;16;1;1;0;932;1;0;3,2;2,8;0,4;1,3;8;0;0;0;0;0;0;1,3;1,2;6,2;0;3,2;2,9;1,2;0,8;0,6;3,1;2,2;0;0;1,5;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/10/1917;1;3,5;3,7;12;2;1;1;0;932;1;0;0;0;0;0;0;0;0;0;0;0;3,5;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/11/1917;1;2,2;2,2;22;1;1;1;0;932;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,2;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/12/1917;1;59,5;127,4;15;11;1;1;0;932;1;0;0;0;0;5,3;0;0;0;0;0;0;0;3,3;0;59,5;0,4;13,8;6;35;0,5;0,3;1,8;1,5;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/01/1918;1;18,2;25,2;21;5;1;1;0;;0;0,4;4,1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,2;0;0;0;0;0;0;0;1,5;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/03/1918;1;11;56,7;14;12;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11;0;1,5;5,8;6,5;0;0;0;2;0;0;1,2;3,5;6;6;1,2;0;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00936026;1;01/04/1918;1;15,5;75,6;7;13;1;1;0;;0;4;2;6;3,1;0,8;5;15,5;0;4,5;3,4;0;0;0;0;0;0;0;8,1;0;6,2;0;0;0;3;0;0;0;0;0;14;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00936026;1;01/05/1918;1;36,1;129,3;10;22;1;1;0;;0;0;6;1,2;7;0;0,7;0,8;5,5;6;36,1;1,6;9,5;1,5;6,2;6;3,5;0,2;0;0;0;0;0;0;4;3,2;2,7;0;1,4;2,6;3,1;20,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
