//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 1036062
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
01036062;1;01/06/1990;1;20,5;134,1;2;23;1;1;0;1354,5;1;6,2;20,5;0,3;0,2;0,6;0,3;0;0;3,4;9;0;1,6;17,2;11,9;12,2;0,4;1,1;0,5;0;0;0;0;3,9;0,2;18,5;0,8;11,8;0,7;10,9;1,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/07/1990;1;50,5;353,9;17;24;1;1;0;1354,5;1;0,1;26,2;1,3;17,2;39,3;0,5;15,7;13,9;9,7;0;9,5;21;4,5;6,3;1,2;0;50,5;20,3;0;0;0;0;24,5;1;4,1;33,1;1,1;24,2;17,6;11,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/08/1990;1;47,7;133,3;14;24;1;1;0;1354,5;1;1,3;7;1,2;0;2,2;3,2;5,4;3,7;4,8;8,1;0,2;0;0;47,7;6,1;0,2;3,2;9;0,6;2,3;0;0,9;0,6;8,3;8,4;3,6;3,7;0;0;1,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/09/1990;1;79,1;140,5;27;11;1;1;0;1354,5;1;0,9;0;0;0;13,6;0;0;0;0;0;0;1,3;10,8;0,5;0;0;0;4,8;0;0;0;0;0;0;0;0,6;79,1;18,5;1,6;8,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/10/1990;1;20,5;58,1;19;12;1;1;0;1354,5;1;6,6;4,6;4,8;4,2;0,6;1,5;1,6;0;2;0;0;0;0;0;0;2,5;0;0,4;20,5;8,8;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/11/1990;1;3;9,1;10;5;1;1;0;1354,5;1;0;0;0;0;0;0;0;0;1,3;3;0;0;0;0;1,9;0;1,9;0;0;1;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/12/1990;1;11,6;33,5;24;6;1;1;0;1354,5;1;0;0,2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;10;11,6;0;0;0;0;0;0;4,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/01/1991;1;0,8;0,8;22;1;1;1;0;1123,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/02/1991;1;39,5;44,8;2;2;1;1;0;1123,3;1;0;39,5;0;0;0;5,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
01036062;1;01/03/1991;1;30,6;60,3;12;8;1;1;0;1123,3;1;0;0;0;0;1,8;0;0;0;2,1;0;0;30,6;0;0;0;0;13,3;5;1,2;0;0;0;0;0;0,6;0;0;0;0;0;5,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/04/1991;1;34,6;58,5;22;9;1;1;0;1123,3;1;0;0;2,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,8;0;34,6;2,4;0;2,1;0,8;2,5;1,1;1,6;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/05/1991;1;42;264,6;19;25;1;1;0;1123,3;1;2,6;0;12,3;8,8;3,6;5,5;9,2;2,8;0;23,8;4,8;14,7;1,3;0;0;0;0;32,5;42;17,1;8,7;16,8;17,4;3,8;2,3;4,2;0,9;4;10,2;2,8;12,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/06/1991;1;29,2;174,8;11;22;1;1;0;1123,3;1;19,1;6,6;9,4;0;7,9;6,5;14,2;2,6;0;3,4;29,2;0;0;0;5,1;6,2;0;0;3,3;7,2;4,9;6,2;2,7;2,6;1,7;0,6;0;6,9;10,9;17,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/07/1991;1;32;163,8;26;27;1;1;0;1123,3;1;1,4;0,1;12,5;0,2;0;3,3;0,8;12,6;17,7;3,3;0,8;0;0;5,8;0;4,9;4,5;5,2;9,4;1,2;6;2,9;2,5;8,1;1,3;32;3,2;2,8;8,1;6,3;6,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/08/1991;1;37,2;221,7;16;23;1;1;0;1123,3;1;8,5;2;0;0;1,6;2,2;1,6;0;0;0,5;0;3;11,5;0;0,5;37,2;27,4;26,6;25;3,3;5,5;23,8;0,8;14,6;15,4;0,1;0;0,9;3,6;6,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/09/1991;1;24,5;80,4;4;13;1;1;0;1123,3;1;0;0;0;24,5;3,6;0,9;16,7;0;4,6;2,1;2,7;4;0;0,9;0;0;0;0;0;0;0;0;3,3;0;9,6;0;0;0;1;6,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/10/1991;1;26,2;32,9;25;6;1;1;0;1123,3;1;0;0;0;0;0;0;0;0;0;0;2,8;0;0;0;0;0;0;0;0;0;0;0;2;1;26,2;0,4;0,5;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/11/1991;1;9;19,3;25;5;1;1;0;1123,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5,4;1,3;9;2,6;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/12/1991;1;0,8;1,4;25;2;1;1;0;1123,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0,8;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/01/1992;1;38,5;61,7;29;7;1;1;0;1333,7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;2,2;1,9;4,6;38,5;12,2;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/02/1992;1;24,5;101,1;22;14;1;1;0;1333,7;1;0;0;2;0;0;0;0;0;0;0,9;8,8;0;1,6;0;0;12,1;18,3;13,3;4,4;0,5;0,8;24,5;4,2;1,7;0;8;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
01036062;1;01/03/1992;1;54,2;195,8;8;20;1;1;0;1333,7;1;0;0;0;0;0;0;6,3;54,2;1,9;2,4;3,2;18,9;6,2;0,3;0;0;8,8;12;1,1;0;0,8;12,1;0,1;18,8;1,9;0;4,6;19,5;19,4;3,3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/04/1992;1;111,9;163,1;6;10;1;1;0;1333,7;1;0;0;2,8;0,9;19,8;111,9;12,1;3,3;0;2,1;7,1;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;2,6;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/05/1992;1;18,3;58,5;31;12;1;1;0;1333,7;1;0;2,3;0;5,3;2,7;1,5;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0,5;0;0;2,5;4,8;6,8;4,3;5,5;18,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/06/1992;1;69,2;218,1;21;22;1;1;0;1333,7;1;1;3,7;1,2;0;0;0;0;44,8;0;12,3;0;3,5;3;0,5;2,7;8,3;1,4;0,9;0,3;0,9;69,2;0;3,1;30,7;12,5;0,1;2,1;3,8;12,1;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/07/1992;1;28;192,7;14;18;1;1;0;1333,7;1;0;12;1,8;0;0;8,2;8,6;11,8;8,7;3,6;0;0;13,8;28;26,2;0;0;4,7;23,2;7;0;0;0;0;2,1;3,6;17,8;8,8;0;2,8;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/08/1992;1;27,4;156,4;2;20;1;1;0;1333,7;1;1;27,4;23,3;1,1;7,8;2,6;18,4;11,6;0;13,6;7,4;0;2;2;0,3;0;0;13,2;3,6;0;0;0;0;0,8;0;0;0;6,8;5;5,1;3,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/09/1992;1;25,1;139;12;15;1;1;0;1333,7;1;0;0;4,2;0;0;0;0;0;0;0;24,6;25,1;7,3;10,7;10,2;9,6;8,2;0,3;1;11,6;5,3;14,8;4,6;1,5;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/10/1992;1;13,9;16,8;16;3;1;1;0;1333,7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1;13,9;0;0;0;0;0;0;0;0;0;0;1,8;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/11/1992;1;7,6;21,8;22;5;1;1;0;1333,7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4;0;0;0;0;2,1;7,6;0;0;3,6;0;0;0;0;7,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/12/1992;1;8,1;8,7;16;2;1;1;0;1333,7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/01/1993;1;4,1;6,4;14;3;1;1;0;912,6;1;0,3;0;0;0;0;0;0;0;0;0;0;0;0;4,1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/02/1993;1;2,7;2,7;11;1;1;1;0;912,6;1;0;0;0;0;0;0;0;0;0;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
01036062;1;01/03/1993;1;5,7;14,4;29;5;1;1;0;912,6;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1,6;3,6;0;0;0;5,7;0;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/04/1993;1;12,4;25,8;20;5;1;1;0;912,6;1;0;0;0;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;0;0;12,4;1,4;0;4,6;0;0;0;0;0;0;6,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/05/1993;1;32,5;109,2;22;19;1;1;0;912,6;1;24,4;11,7;1,7;0,4;0;2,6;6,6;0;0;0;0;0;0;0;0;0;1;1,8;0;0,6;6,8;32,5;3,4;0,1;0,2;2,2;9,5;1,1;1;0;1,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/06/1993;1;35,9;194,4;15;21;1;1;0;912,6;1;0;0;3,8;1;1,5;1,8;15,7;2,3;2;14,3;4,2;3,8;1,7;32,4;35,9;23,3;16,6;0;0;0;3;0;2,3;21,4;1,5;0;5,3;0;0,6;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/07/1993;1;15;87,4;13;17;1;1;0;912,6;1;0;0;0;0;0;0;0;0;0;0;10,8;10,1;15;0,2;1,4;3;3,8;2,8;5,9;15;0,5;7;1,9;3,8;0;0;0;2,2;1;3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/08/1993;1;29,7;128,4;24;20;1;1;0;912,6;1;26,2;2,4;3,9;16,3;0,3;5;3,3;3,8;6,6;0;0;0;10,8;9,8;0,2;2,5;1,3;0;0,3;0;0;0;1,2;29,7;0;0,1;2,1;0;0;0;2,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/09/1993;1;4,8;19;5;8;1;1;0;912,6;1;0;0;2,9;0;4,8;0;0;0;1,7;0;0;0;1,6;2;2,3;1;0;0;0;0;0;0;0;0;0;0;0;2,7;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/10/1993;1;120;251,9;9;14;1;1;0;912,6;1;7;3,6;0;0;0;0;0;79,7;120;3,8;4,6;6,2;3,7;1,8;0;1,9;4,2;13,6;0,7;0;0;0;0;0;0;0;1,1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/11/1993;1;33,3;55,3;1;10;1;1;0;912,6;1;33,3;2,7;0;0;0;0;0;0;3,3;1,6;4,8;0,1;1;0;0,5;0;0;0;0;0;0;0;7,6;0;0,4;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/12/1993;1;12,2;17,7;25;7;1;1;0;912,6;1;0;0;0,6;0;1,7;0;0;0,8;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;1;12,2;0;0;1,1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/01/1994;1;3,1;6,7;2;3;1;1;0;1836,9;1;0;3,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;0;0;2,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/02/1994;1;9,9;17,8;18;3;1;1;0;1836,9;1;0;0;0;5,4;0;0;0;0;0;0;0;0;0;0;0;0;0;9,9;0;0;0;2,5;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
01036062;1;01/03/1994;1;45,3;142,3;21;10;1;1;0;1836,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6;1,9;45,3;0;27,2;1,7;0;40;4,8;2,4;0;6,9;10,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/04/1994;1;56,6;150,9;20;16;1;1;0;1836,9;1;0;0,1;0;0;0;0;0;0;0;2,1;3,3;0;22,8;0,1;0;0;0;0;7,4;56,6;0;32,5;0,3;8,9;4,2;5;0,3;0,5;0,4;6,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/05/1994;1;62,1;429,6;3;26;1;1;0;1836,9;1;33,3;6,2;62,1;52,4;14,3;4,8;11,6;6,8;41,2;49,9;16,5;1,8;0,4;15,1;0,2;3,5;0;0;1,8;0,1;40,8;18,9;8,5;0,3;0;30,6;0;0,8;0;2,1;5,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/06/1994;1;100,2;515,5;21;25;1;1;0;1836,9;1;10,6;23,1;68,9;10;4,5;19,9;3,8;3,8;16,5;8;11;0;5,6;4,4;2,8;4;67,4;11,8;35,3;40;100,2;5,8;1,4;0;0;0;44,9;0;8,6;3,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/07/1994;1;31,4;214,9;31;25;1;1;0;1836,9;1;14,7;14,5;0,4;10,4;12;3,8;9,3;13,4;0,5;0;0;10,7;3,2;5,2;2;11,1;0,9;3,1;8,3;0,1;0,1;9,8;3,3;0;0;12;9;25,7;0;0;31,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/08/1994;1;16,1;88,7;19;19;1;1;0;1836,9;1;1;0,5;0;0,3;0;0;0;0;12,9;0;7,1;0;3,5;1,2;9,8;3,6;0;4,1;16,1;10,6;3,9;2,2;2,8;2,9;2;0;3,7;0;0,5;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/09/1994;1;43,8;144,5;9;21;1;1;0;1836,9;1;1,9;0;0;0;3,6;1,8;2,3;15,6;43,8;8;0;7,4;6,2;9,4;13,9;1,5;0;0;5,6;0;2,6;1,1;2,6;3,7;2,5;0,1;0;0;0,3;10,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/10/1994;1;12,8;28,4;1;7;1;1;0;1836,9;1;12,8;1,3;0,1;0;0;0;11,2;0;0;0;1,1;0;0,1;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/11/1994;1;32,4;45;1;10;1;1;0;1836,9;1;32,4;0;0,5;0;0,3;0;0,8;0;0,4;0;0;0;0;0;0;0;1,6;1,5;2;0;0;0;0;0;0;0;0;0;1,9;3,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
01036062;1;01/12/1994;1;28,2;52,6;11;10;1;1;0;1836,9;1;0,1;5,9;0,5;0;0;0;0;0;0;1,5;28,2;0;3,5;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;1,3;7,1;0;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/01/1995;1;4,5;5,6;7;3;1;1;0;1538,3;1;0,5;0;0;0;0;0;4,5;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
01036062;1;01/02/1995;1;4,8;6,3;10;6;1;1;0;1538,3;1;0;0;0,3;0;0,3;0,3;0;0;0;4,8;0;0;0;0;0;0;0;0;0,3;0;0;0,3;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
