//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 937018
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
00937018;1;01/11/1935;1;1,3;1,6;25;2;1;1;0;824,2;1;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/12/1935;1;1,6;2,4;21;2;1;1;0;824,2;1;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;1,6;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/01/1936;1;3,8;7,5;20;4;1;1;0;537,9;1;0;0;0;0;1;0;0;0;0,4;0;0;0;0;2,3;0;0;0;0;0;3,8;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/02/1936;1;60,4;134,3;11;11;1;1;0;537,9;1;0;3;3,3;0;0;0;0;0;0;0,2;60,4;1,7;0;5;29,2;0,8;29,7;0,5;0,5;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00937018;1;01/03/1936;1;1,3;4,7;16;6;1;1;0;537,9;1;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0,6;1,3;0;0;1;1;0;0;0;0;0;0;0;0;0,2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/04/1936;1;7;13,9;5;7;1;1;0;537,9;1;0;0;0;0;7;2,3;0;0,8;0;0;0;0;0;0;0;0;0;0,4;1,5;0,2;0;1,7;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/05/1936;1;14,4;73,2;7;19;1;1;0;537,9;1;0;0;1,8;0;0,3;8,3;14,4;13,2;0,7;1,2;0;0;0,6;0;0;0;5,7;0,4;0;2,3;2,9;0;0;3,9;3,4;1,7;0,4;3,2;0;2,3;6,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/06/1936;1;30,2;143,6;18;25;1;1;0;537,9;1;0,5;6,3;9,6;4,1;0;0,5;0,2;1;8,5;0;4,2;4,7;18,6;8;0;0;0,8;30,2;4;0,2;0,3;2,4;2,3;22,7;0;1,3;0,8;6,3;3,4;2,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/07/1936;1;12,4;63,4;10;17;1;1;0;537,9;1;0;0;0;7,9;0,4;0,7;2,2;1,1;3;12,4;8,6;0;1,2;6,2;0,3;0;0;0;0;0;0;1,6;5,4;2,3;0,6;0,8;8,7;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/08/1936;1;8,7;42,4;5;13;1;1;0;537,9;1;4,8;1,8;1,7;1,3;8,7;0;0;0;0;0;6;0;0,8;3,5;6,3;2,4;0;0,3;4,6;0;0;0;0;0,2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/09/1936;1;3,8;8,2;12;5;1;1;0;537,9;1;1,5;1,7;0;0;0;0;0;0;0;0;0;3,8;0,9;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/10/1936;1;5,6;6,3;24;3;1;1;0;537,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0,3;0;0;0;0;0;0;0;0;5,6;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/11/1936;1;13,5;13,5;17;1;1;1;0;537,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,5;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/12/1936;1;25;26,9;24;3;1;1;0;537,9;1;0;0;0;0;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;25;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/01/1937;1;3,1;3,3;21;2;1;1;0;575,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,1;0,2;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/02/1937;1;3;3,5;27;2;1;1;0;575,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;3;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00937018;1;01/03/1937;1;41,8;66;28;9;1;1;0;575,6;1;0;0;0;0;2,3;0;0;0;0,8;0,5;0;0;0;0;1,7;0,5;0;0;0;0;0;0;0;0;2,2;0;0;41,8;1,8;0;14,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/04/1937;1;52,3;115,1;1;12;1;1;0;575,6;1;52,3;0,5;0;0,4;3,1;0;1,3;7,8;0;0;0,8;1,6;0;8,2;0;0;0;0;0;0;0;1,6;2;0;0;0;0;0;0;35,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/05/1937;1;23,8;147,2;13;20;1;1;0;575,6;1;16,9;0,3;20,4;0;4,3;0;1,4;0,6;0,7;0;0,8;0;23,8;21,8;0,4;1,2;23;2,8;0;1,2;0,8;1,4;6;0;15;4,4;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/06/1937;1;16,8;105,2;23;26;1;1;0;575,6;1;5,3;0;0,6;0,2;6,3;0;3,3;4,4;11,7;1,6;2,9;0;4,7;7,3;1,4;0,7;0,3;1;0,3;2,5;4,2;5,2;16,8;7,6;0,4;0;11,4;1,9;2,7;0,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/07/1937;1;7;57,5;5;22;1;1;0;575,6;1;0;0,8;4,2;1,2;7;6;1;0,6;0;1,2;0;0;1,4;3,7;3,1;2;0;1,3;3,7;1,1;0;1,3;5,6;0;0,5;3,4;0,8;0,6;7;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/08/1937;1;25,6;73,5;29;19;1;1;0;575,6;1;0;0;1,6;0;11;0,8;3,3;0;0,8;1;6;5;0,4;0;7,7;0,5;0,3;0,3;2,3;0,6;2;0;0;0;0;0;0;2,8;25,6;1,5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/09/1937;1;2,1;3,8;22;4;1;1;0;575,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0,6;0;0;0,8;2,1;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/10/1937;1;0,5;0,5;17;1;1;1;0;575,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/11/1937;1;0;0;1;;1;1;0;575,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/12/1937;1;0;0;1;;1;1;0;575,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/01/1938;1;2,3;2,7;9;2;1;1;0;305,1;1;0;0;0;0;0;0;0;0;2,3;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/02/1938;1;0;0;1;;1;1;0;305,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00937018;1;01/03/1938;1;5,6;26;24;10;1;1;0;305,1;1;2,5;2,8;0;0;0;0;0;0;0;0;0;0;0,6;0,9;0;0;3,7;0;0;0;2,4;0;2,7;5,6;0;3,8;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/04/1938;1;25,8;34,7;18;5;1;1;0;305,1;1;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,8;0;0;0;1,9;0;0;0;1;5,3;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/05/1938;1;28,1;60,3;4;13;1;1;0;305,1;1;0;1,7;4,6;28,1;6,1;0;0;0;1,4;0;0;0,3;0;0;2,1;1,3;6,7;0;0;0;2;3,2;0;0;1,3;0;1,5;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/06/1938;1;19,5;88;14;15;1;1;0;305,1;1;3,9;5,4;9,4;0,3;5,4;0;1,3;5,4;0,5;0;1,6;5,3;10,3;19,5;10,3;0;6,7;0;0;0;0;2,7;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/07/1938;1;4,3;22,2;6;19;1;1;0;305,1;1;1;2,1;0;0;0;4,3;0;0,6;0,5;1,5;0,6;0,6;0,2;0,6;0,4;0;0;0;0,5;0;0;0;0;1;1,4;3,9;0,6;1,6;0;0,3;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/08/1938;1;10,8;52,7;29;14;1;1;0;305,1;1;0,4;0;0;0;0;0;0;0,6;0;0;0;1,3;0;0;0;1,6;0;0;0;0;5,6;2,4;0,7;1,8;3,9;0;1;6,5;10,8;9,6;6,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/09/1938;1;9,2;14;21;7;1;1;0;305,1;1;0,6;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0,3;1;0;1,8;9,2;0;0;0;0;0;0,3;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/10/1938;1;0,4;0,7;23;2;1;1;0;305,1;1;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/11/1938;1;3,8;3,8;21;1;1;1;0;305,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,8;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/12/1938;1;0;0;1;;1;1;0;305,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/01/1939;1;10,7;21;26;5;1;1;0;422,8;1;0,4;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,5;0;0;0;0;0;0;10,7;0;0;1,8;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/02/1939;1;1,6;3,3;6;4;1;1;0;422,8;1;0;0;0,3;0,6;0;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00937018;1;01/03/1939;1;13,6;40,3;5;8;1;1;0;422,8;1;0;2,1;0,8;0,9;13,6;5,5;3,8;12,8;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/04/1939;1;15,6;23,7;14;7;1;1;0;422,8;1;0,6;0;0;0;0;0;0;0,4;1;0;0;0;0;15,6;2,6;0;0;0;0;0;0;0;0;3,2;0;0,3;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/05/1939;1;24,2;45;15;11;1;1;0;422,8;1;0;0;0;0;0;0;0,3;1,2;0;0;0;0;0;7,7;24,2;0,8;0;0;0,2;0;0,7;1,4;7,1;0;0;0;0;0;0,8;0;0,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/06/1939;1;25,1;64,5;15;11;1;1;0;422,8;1;6,2;0;2,1;0,4;0;0;0;0;0;0;0;0;0;8,4;25,1;6,6;4,2;9,3;1,8;0,1;0;0;0;0;0,3;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/07/1939;1;15,3;65,8;4;17;1;1;0;422,8;1;0;0;3,2;15,3;10,9;1,8;9,2;0,6;0,5;0,8;0;0;0;0;0,2;0,3;5,3;0,8;1,3;3,7;0;0,8;8,7;0;0;0;0;0;2,4;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/08/1939;1;6,8;46,5;10;16;1;1;0;422,8;1;0;0;4,2;4,6;0;0;4;1,7;3,8;6,8;0;0;0,2;0;2,3;6,1;0;0,5;1,6;4,6;0,2;0;0;0;0;0;5;0,3;0,6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/09/1939;1;5,2;11,4;7;5;1;1;0;422,8;1;0;0;0;0;0;0;5,2;0,4;0;0;0;2,8;2,7;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/10/1939;1;8,4;42,6;12;13;1;1;0;422,8;1;0;0;0;0;0;0;0;5,5;0,6;0;1,1;8,4;0;0;0;0,2;3,6;0;0;4,6;0;0;0;0;1,2;4,5;0;1;6,4;4,2;1,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/11/1939;1;14,6;39,5;13;8;1;1;0;422,8;1;6,3;7,6;0,3;0;0;0;0;0;0;0;0;0;14,6;0;0;3,3;0;0;0;1,1;0;0;0;0;0,6;5,7;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/12/1939;1;5,8;19,2;17;8;1;1;0;422,8;1;0;0;0;0;0;0;0;1,3;0;0,5;1,6;0;0;0;0;0;5,8;2;0;1;0;0;0;0;0;0;1,2;5,8;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/01/1940;1;25,8;65,9;23;8;1;1;0;798,7;1;0;0;0,5;0;0;0;0;14;0;0;1,8;10,1;0;2,7;0;0;0;0;0;3,3;0;0;25,8;0;0;0;0;0;7,7;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/02/1940;1;51;77,2;8;6;1;1;0;798,7;1;0;3,8;0,4;0;0;0;0,7;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,6;2,7;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00937018;1;01/03/1940;1;28,8;107,5;1;11;1;1;0;798,7;1;28,8;4,7;3,3;0;0;3,6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;17,1;8,8;5,6;19;0;14;0;0,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/04/1940;1;19,6;72,6;24;14;1;1;0;798,7;1;9,7;4,9;1;5,3;1;4,4;0;0;0;0;0,5;8,1;0;0;10;1,7;2,6;0;0;0;0;0;2,6;19,6;0;0;1,2;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/05/1940;1;16;100;6;18;1;1;0;798,7;1;0,2;2,8;0;0;0;16;0;0;1,8;8,1;0;7,3;6;1;0;0;0;0;0;4,3;0;8,3;4,8;6,2;0,7;2,8;15,7;4,2;4;5,8;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/06/1940;1;32,7;82;23;16;1;1;0;798,7;1;0;0;0;2,3;1,9;1,7;7,5;3;5,4;5,1;0;0,5;0,5;1;0,5;0;3,2;0;0;0,5;0;15;32,7;0;0;0;1,2;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00937018;1;01/07/1940;1;12,3;74,6;26;23;1;1;0;798,7;1;0;0;0,4;6,8;3,6;1;0;9,2;2,1;0,6;3,4;6,2;0;1,2;2,2;1;6;1,8;1,6;0;0,4;0;0;0;2;12,3;1,5;0,3;9,2;0,5;1,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/08/1940;1;10,4;52,8;12;15;1;1;0;798,7;1;6,7;0;1,9;1,9;0,9;1,9;1,3;9,9;2,9;0,8;0,8;10,4;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;2,6;8,3;1,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00937018;1;01/09/1940;1;10,8;54;10;18;1;1;0;798,7;1;0,2;0,6;2,3;3,2;0,3;8,2;0;4;5,4;10,8;4,6;0;0;0;0;0,5;0,6;0;3,7;5;1,6;1,8;0;0;0;0;0;0;0,8;0,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
